region_code,region_name,region_level,metric_id,period,value,unit,freq,source,vintage,model,data_type,ci_lower,ci_upper
K02000001,United Kingdom,UK,uk_emp_rate,2028-11,60.13159829248643,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.29622410407076,60.9669724809021
K02000001,United Kingdom,UK,uk_emp_rate,2028-11,60.539498170790004,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.4498481049305472,1.4498481049305472
K02000001,United Kingdom,UK,uk_emp_rate,2028-12,60.12471660989078,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.289094813105265,60.9603384066763
K02000001,United Kingdom,UK,uk_emp_rate,2028-12,60.53992003697933,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.4666099115505764,1.4666099115505764
K02000001,United Kingdom,UK,uk_emp_rate,2029-01,60.11782360844102,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.28196314263606,60.953684074245984
K02000001,United Kingdom,UK,uk_emp_rate,2029-01,60.5402796386068,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.4831823009819396,1.4831823009819396
K02000001,United Kingdom,UK,uk_emp_rate,2029-02,60.110922839406655,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.27483158537459,60.94701409343872
K02000001,United Kingdom,UK,uk_emp_rate,2029-02,60.54058297557631,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.4995715532223766,1.4995715532223766
K02000001,United Kingdom,UK,uk_emp_rate,2029-03,60.10401660343092,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.26770119503766,60.94033201182418
K02000001,United Kingdom,UK,uk_emp_rate,2029-03,60.54083579701425,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.5157836087388799,1.5157836087388799
K02000001,United Kingdom,UK,uk_emp_rate,2029-04,60.09710615225089,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.26057189055561,60.933640413946165
K02000001,United Kingdom,UK,uk_emp_rate,2029-04,60.54104349411054,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.531824093624706,1.531824093624706
K02000001,United Kingdom,UK,uk_emp_rate,2029-05,60.09019189130693,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.253442745007206,60.92694103760665
K02000001,United Kingdom,UK,uk_emp_rate,2029-05,60.54121114746457,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.5476983424094126,1.5476983424094126
K02000001,United Kingdom,UK,uk_emp_rate,2029-06,60.08327357210881,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.24631224512795,60.920234899089664
K02000001,United Kingdom,UK,uk_emp_rate,2029-06,60.54134347011776,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.5634114187841068,1.5634114187841068
K02000001,United Kingdom,UK,uk_emp_rate,2029-07,60.07635043864441,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.23917848514072,60.9135223921481
K02000001,United Kingdom,UK,uk_emp_rate,2029-07,60.54144484152743,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.5789681344701751,1.5789681344701751
K02000001,United Kingdom,UK,uk_emp_rate,2029-08,60.06942134949494,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.23203931768199,60.90680338130789
K02000001,United Kingdom,UK,uk_emp_rate,2029-08,60.54151928194716,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.5943730664307885,1.5943730664307885
K02000001,United Kingdom,UK,uk_emp_rate,2029-09,60.0624848790388,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.22489246790412,60.90007729017348
K02000001,United Kingdom,UK,uk_emp_rate,2029-09,60.54157048042275,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.60963057259969,1.60963057259969
K02000001,United Kingdom,UK,uk_emp_rate,2029-10,60.05553941419598,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.217735630650814,60.89334319774114
K02000001,United Kingdom,UK,uk_emp_rate,2029-10,60.541601788593134,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.6247448062804497,1.6247448062804497
K02000001,United Kingdom,UK,uk_emp_rate,2029-11,60.04858324419361,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.2105665518982,60.88659993648902
K02000001,United Kingdom,UK,uk_emp_rate,2029-11,60.541616245738716,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.6397197293510215,1.6397197293510215
K02000001,United Kingdom,UK,uk_emp_rate,2029-12,60.04161464327479,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.203383097703494,60.87984618884609
K02000001,United Kingdom,UK,uk_emp_rate,2029-12,60.54161658408402,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.6545591243925608,1.6545591243925608
K02000001,United Kingdom,UK,uk_emp_rate,2030-01,60.03463193943996,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.196183306443885,60.87308057243604
K02000001,United Kingdom,UK,uk_emp_rate,2030-01,60.54160525216161,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.6692666058477204,1.6692666058477204
K02000001,United Kingdom,UK,uk_emp_rate,2030-02,60.027633567610565,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.18896542465096,60.86630171057017
K02000001,United Kingdom,UK,uk_emp_rate,2030-02,60.54158442655478,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.6838456303016793,1.6838456303016793
K02000001,United Kingdom,UK,uk_emp_rate,2030-03,60.02061810590958,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.18172792638454,60.859508285434615
K02000001,United Kingdom,UK,uk_emp_rate,2030-03,60.54155603387818,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.6982995059687644,1.6982995059687644
K02000001,United Kingdom,UK,uk_emp_rate,2030-04,60.01358429771693,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.17446951951069,60.85269907592318
K02000001,United Kingdom,UK,uk_emp_rate,2030-04,60.54152176569079,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.7126314014584227,1.7126314014584227
K02000001,United Kingdom,UK,uk_emp_rate,2030-05,60.00653106202252,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.167189141755195,60.84587298228984
K02000001,United Kingdom,UK,uk_emp_rate,2030-05,60.54148309896416,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.7268443538863398,1.7268443538863398
K02000001,United Kingdom,UK,uk_emp_rate,2030-06,59.999457495280005,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.159885949851414,60.839029040708596
K02000001,United Kingdom,UK,uk_emp_rate,2030-06,60.54144131203486,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.7409412763895347,1.7409412763895347
K02000001,United Kingdom,UK,uk_emp_rate,2030-07,59.99236286675506,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.152559303766886,60.83216642974323
K02000001,United Kingdom,UK,uk_emp_rate,2030-07,60.541397503337514,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.7549249650980843,1.7549249650980843
K02000001,United Kingdom,UK,uk_emp_rate,2030-08,59.98524660902756,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.14520874759071,60.82528447046442
K02000001,United Kingdom,UK,uk_emp_rate,2030-08,60.54135260706389,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.7687981056107571,1.7687981056107571
K02000001,United Kingdom,UK,uk_emp_rate,2030-09,59.97810830463287,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.13783398796281,60.81838262130293
K02000001,United Kingdom,UK,uk_emp_rate,2030-09,60.54130740997606,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.7825632790170154,1.7825632790170154
K02000001,United Kingdom,UK,uk_emp_rate,2030-10,59.97094766986477,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.13043487095553,60.81146046877401
K02000001,United Kingdom,UK,uk_emp_rate,2030-10,60.54126256597759,percent,M,forecast_VECM_system,2025-11-13T13:55:12Z,VECM_system,forecast,-1.7962229675036407,1.7962229675036407
K02000001,United Kingdom,UK,uk_emp_rate,2030-11,59.963764536674155,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,59.123011358235395,60.804517715112915
