itl3_code,itl2_code,itl3_name,share,share_std,share_years,region_name,metric
TLE12,TLE1,East Riding of Yorkshire,0.3509190315524757,0.001628951527679802,4,East Riding of Yorkshire,population_16_64
TLE13,TLE1,North and North East Lincolnshire,0.34388539322161293,0.0029177483059899213,4,North and North East Lincolnshire,population_16_64
TLE21,TLE2,York,0.26978042648748757,0.0028073395547790186,4,York,population_16_64
TLE22,TLE2,North Yorkshire,0.7302195735125125,0.002807339554778984,4,North Yorkshire,population_16_64
TLE33,TLE3,Barnsley,0.17350400504980315,0.001637812888574619,4,Barnsley,population_16_64
TLE34,TLE3,Rotherham,0.1878899404967593,0.00048221400059905115,4,Rotherham,population_16_64
TLE35,TLE3,Doncaster,0.21881897459916244,0.001409205433582216,4,Doncaster,population_16_64
TLE36,TLE3,Sheffield,0.4197870798542751,0.0034519914240726825,4,Sheffield,population_16_64
TLE41,TLE4,Bradford,0.22759957862787802,0.0005172085480828085,4,Bradford,population_16_64
TLE42,TLE4,Leeds,0.35816047333070544,0.0018985963786970334,4,Leeds,population_16_64
TLE44,TLE4,Calderdale and Kirklees,0.2659266346203915,0.0011816447216549976,4,Calderdale and Kirklees,population_16_64
TLE45,TLE4,Wakefield,0.14831331342102502,0.0002897248952708636,4,Wakefield,population_16_64
TLF11,TLF1,Derby,0.12141332084911959,0.001086597389644229,4,Derby,population_16_64
TLF12,TLF1,East Derbyshire,0.1260195971426134,0.0001322474476606604,4,East Derbyshire,population_16_64
TLF13,TLF1,South and West Derbyshire,0.22489327261276842,0.0007352617616689261,4,South and West Derbyshire,population_16_64
TLF14,TLF1,Nottingham,0.16235624305441276,0.001094217375508285,4,Nottingham,population_16_64
TLF15,TLF1,North Nottinghamshire,0.21164926920626598,0.0006004534382018545,4,North Nottinghamshire,population_16_64
TLF16,TLF1,South Nottinghamshire,0.15366829713481986,0.0003436066689949767,4,South Nottinghamshire,population_16_64
TLF21,TLF2,Leicester,0.20672777583321408,0.0021295124543624384,4,Leicester,population_16_64
TLF22,TLF2,Leicestershire CC and Rutland,0.3844661879829512,0.0007180052201518892,4,Leicestershire CC and Rutland,population_16_64
TLF24,TLF2,West Northamptonshire,0.22344824303826627,0.0014600462276979174,4,West Northamptonshire,population_16_64
TLF25,TLF2,North Northamptonshire,0.1853577931455685,0.0006907529941926374,4,North Northamptonshire,population_16_64
TLF30,TLF3,Lincolnshire CC,1.0,0.0,4,Lincolnshire CC,population_16_64
TLG11,TLG1,"Herefordshire, County of",0.1277875983850403,0.0015369276476634506,4,"Herefordshire, County of",population_16_64
TLG12,TLG1,Worcestershire CC,0.42906028547901043,0.0015218514671305903,4,Worcestershire CC,population_16_64
TLG13,TLG1,Warwickshire CC,0.4431521161359493,0.003057559235260574,4,Warwickshire CC,population_16_64
TLG21,TLG2,Telford and Wrekin,0.11713301374110421,0.0009613910543926176,4,Telford and Wrekin,population_16_64
TLG22,TLG2,Shropshire,0.18861119382860533,0.0018464040945105915,4,Shropshire,population_16_64
TLG23,TLG2,Stoke-on-Trent,0.16229591114809264,0.001295646840147336,4,Stoke-on-Trent,population_16_64
TLG24,TLG2,Staffordshire CC,0.5319598812821978,0.00040293593081534835,4,Staffordshire CC,population_16_64
TLG31,TLG3,Birmingham,0.4002173710363632,0.0004302826555067954,4,Birmingham,population_16_64
TLG32,TLG3,Solihull,0.06896395373731812,0.0009375757230572275,4,Solihull,population_16_64
TLG33,TLG3,Coventry,0.12414443656815044,0.0017221147312905566,4,Coventry,population_16_64
TLG36,TLG3,Dudley,0.10550538012702015,0.0008438832612314923,4,Dudley,population_16_64
TLG37,TLG3,Sandwell,0.1168321250497327,0.0004872544452344152,4,Sandwell,population_16_64
TLG38,TLG3,Walsall,0.09400551358351072,0.00021587201805443635,4,Walsall,population_16_64
TLG39,TLG3,Wolverhampton,0.09033121989790469,0.0006996568068256394,4,Wolverhampton,population_16_64
TLH21,TLH2,Luton,0.12329965849712626,0.001783032969341727,4,Luton,population_16_64
TLH24,TLH2,Bedford,0.09766523465025292,0.00013648357562261662,4,Bedford,population_16_64
TLH25,TLH2,Central Bedfordshire,0.15543835837306938,0.0014951391407944542,4,Central Bedfordshire,population_16_64
TLH26,TLH2,North and East Hertfordshire,0.3088890572185824,0.0017103738084282062,4,North and East Hertfordshire,population_16_64
TLH27,TLH2,South West Hertfordshire,0.31470769126096904,0.0016488418419521877,4,South West Hertfordshire,population_16_64
TLH31,TLH3,Southend-on-Sea,0.09755477954345093,0.00044680300519613856,4,Southend-on-Sea,population_16_64
TLH32,TLH3,Thurrock,0.09845652621986231,0.0001815517883453825,4,Thurrock,population_16_64
TLH34,TLH3,Essex Haven Gateway,0.2637569271693231,0.0016969584317135238,4,Essex Haven Gateway,population_16_64
TLH35,TLH3,West Essex,0.1734064523660484,0.0005682493834612899,4,West Essex,population_16_64
TLH36,TLH3,Heart of Essex,0.1746878562177408,0.00017149341324036315,4,Heart of Essex,population_16_64
TLH37,TLH3,Essex Thames Gateway,0.19213745848357447,0.0005610117747645565,4,Essex Thames Gateway,population_16_64
TLH41,TLH4,Peterborough,0.23905752987961792,0.001114213093229943,4,Peterborough,population_16_64
TLH42,TLH4,Cambridgeshire CC,0.7609424701203821,0.0011142130932299467,4,Cambridgeshire CC,population_16_64
TLH51,TLH5,Norwich and East Norfolk,0.432082905026439,0.0016349504925947645,4,Norwich and East Norfolk,population_16_64
TLH52,TLH5,North and West Norfolk,0.26147498361741384,0.0030121260355942736,4,North and West Norfolk,population_16_64
TLH53,TLH5,Breckland and South Norfolk,0.3064421113561472,0.0013931809833896045,4,Breckland and South Norfolk,population_16_64
TLH61,TLH6,Babergh and Mid Suffolk,0.2560821570344761,0.0037409188847027704,4,Babergh and Mid Suffolk,population_16_64
TLH62,TLH6,Ipswich,0.1930010775433671,0.002492373697325115,4,Ipswich,population_16_64
TLH63,TLH6,East Suffolk,0.3036694479392456,0.002429513116582079,4,East Suffolk,population_16_64
TLH64,TLH6,West Suffolk,0.24724731748291118,0.0012082635393635638,4,West Suffolk,population_16_64
TLI33,TLI3,Kensington & Chelsea and Hammersmith & Fulham,0.29714500286531254,0.00262976584576066,4,Kensington & Chelsea and Hammersmith & Fulham,population_16_64
TLI34,TLI3,Wandsworth,0.3033990017454637,0.002113664506985677,4,Wandsworth,population_16_64
TLI35,TLI3,Westminster and City of London,0.2050898618148287,0.002249320494696918,4,Westminster and City of London,population_16_64
TLI36,TLI3,Camden,0.19436613357439508,0.001327534116165839,4,Camden,population_16_64
TLI41,TLI4,Hackney and Newham,0.2598146108545853,0.003020275253142153,4,Hackney and Newham,population_16_64
TLI42,TLI4,Tower Hamlets,0.1425404085433069,0.0027354227882567523,4,Tower Hamlets,population_16_64
TLI43,TLI4,Haringey and Islington,0.2027387141244899,0.0018135381755512558,4,Haringey and Islington,population_16_64
TLI44,TLI4,Lewisham and Southwark,0.2561989389059571,0.0016052727572091194,4,Lewisham and Southwark,population_16_64
TLI45,TLI4,Lambeth,0.13870732757166077,0.002031626900200918,4,Lambeth,population_16_64
TLI51,TLI5,Bexley and Greenwich,0.28168458086982057,0.001647606855881346,4,Bexley and Greenwich,population_16_64
TLI52,TLI5,Barking & Dagenham and Havering,0.2443708438476461,0.003150076115137665,4,Barking & Dagenham and Havering,population_16_64
TLI53,TLI5,Redbridge and Waltham Forest,0.3105420661586318,0.001500170383255149,4,Redbridge and Waltham Forest,population_16_64
TLI54,TLI5,Enfield,0.16340250912390153,0.003248760170458833,4,Enfield,population_16_64
TLI61,TLI6,Bromley,0.24069137078141534,0.0012412494957578465,4,Bromley,population_16_64
TLI62,TLI6,Croydon,0.30394832391850785,0.002834034038829272,4,Croydon,population_16_64
TLI63,TLI6,"Merton, Kingston upon Thames and Sutton",0.4553603053000768,0.0016057142635047279,4,"Merton, Kingston upon Thames and Sutton",population_16_64
TLI71,TLI7,Barnet,0.17580522723768058,0.000971983701973669,4,Barnet,population_16_64
TLI72,TLI7,Brent,0.1643395637429175,0.0005318433264569249,4,Brent,population_16_64
TLI73,TLI7,Ealing,0.1766671848653195,0.0007963257263564588,4,Ealing,population_16_64
TLI74,TLI7,Harrow and Hillingdon,0.26159580550409633,0.002249654439836309,4,Harrow and Hillingdon,population_16_64
TLI75,TLI7,Hounslow and Richmond upon Thames,0.2215922186499861,0.0018232949486408612,4,Hounslow and Richmond upon Thames,population_16_64
TLJ12,TLJ1,Milton Keynes,0.1166729166519456,0.0007343576558437074,4,Milton Keynes,population_16_64
TLJ13,TLJ1,Buckinghamshire,0.2118586502966937,0.0005494529161481197,4,Buckinghamshire,population_16_64
TLJ14,TLJ1,Oxfordshire CC,0.2910869515247964,0.000503228069017077,4,Oxfordshire CC,population_16_64
TLJ15,TLJ1,Berkshire East,0.175082704974431,0.00020295032590381893,4,Berkshire East,population_16_64
TLJ16,TLJ1,Berkshire West,0.2052987765521333,0.0003281915730112563,4,Berkshire West,population_16_64
TLJ21,TLJ2,Brighton and Hove,0.11009452785877254,0.0003435458374072747,4,Brighton and Hove,population_16_64
TLJ22,TLJ2,East Sussex CC,0.175183521647647,0.0006708270052990422,4,East Sussex CC,population_16_64
TLJ25,TLJ2,West Surrey,0.28052562999068864,0.0006614436128105351,4,West Surrey,population_16_64
TLJ26,TLJ2,East Surrey,0.13919679359504636,0.00011554090835993235,4,East Surrey,population_16_64
TLJ27,TLJ2,West Sussex (South West),0.15040724110864234,0.0006669935878896544,4,West Sussex (South West),population_16_64
TLJ28,TLJ2,West Sussex (North East),0.1445922857992031,0.00029054608892627653,4,West Sussex (North East),population_16_64
TLJ31,TLJ3,Portsmouth,0.11340328809633518,0.0008912074445482135,4,Portsmouth,population_16_64
TLJ32,TLJ3,Southampton,0.13909897037611896,0.001963861711452558,4,Southampton,population_16_64
TLJ34,TLJ3,Isle of Wight,0.06270293588896142,0.000759081092638696,4,Isle of Wight,population_16_64
TLJ35,TLJ3,South Hampshire,0.2199955111439791,0.0014100075825509322,4,South Hampshire,population_16_64
TLJ36,TLJ3,Central Hampshire,0.2654954893860799,0.001357716789782564,4,Central Hampshire,population_16_64
TLJ37,TLJ3,North Hampshire,0.1993038051085254,0.0008704128670934166,4,North Hampshire,population_16_64
TLJ41,TLJ4,Medway,0.15591864986529727,0.0003567201423769492,4,Medway,population_16_64
TLJ43,TLJ4,Kent Thames Gateway,0.20752846924247137,0.0010044197241100145,4,Kent Thames Gateway,population_16_64
TLJ44,TLJ4,East Kent,0.27299416108547303,0.0019620242741057456,4,East Kent,population_16_64
TLJ45,TLJ4,Mid Kent,0.1695908005866685,0.001571884077990446,4,Mid Kent,population_16_64
TLJ46,TLJ4,West Kent,0.19396791922008985,0.0009787392820594623,4,West Kent,population_16_64
TLK30,TLK3,Cornwall and Isles of Scilly,1.0,0.0,4,Cornwall and Isles of Scilly,population_16_64
TLK41,TLK4,Plymouth,0.23420631231878217,0.0004812719656830412,4,Plymouth,population_16_64
TLK42,TLK4,Torbay,0.10871538773480523,0.0011512795017591707,4,Torbay,population_16_64
TLK43,TLK4,Devon CC,0.6570782999464126,0.0008438856270866768,4,Devon CC,population_16_64
TLK51,TLK5,"Bristol, City of",0.5188320099662571,0.0014744754043071095,4,"Bristol, City of",population_16_64
TLK52,TLK5,Bath & North East Somerset and South Gloucestershire,0.4811679900337429,0.0014744754043070857,4,Bath & North East Somerset and South Gloucestershire,population_16_64
TLK61,TLK6,North Somerset,0.1390188948093296,0.0008239346785826103,4,North Somerset,population_16_64
TLK62,TLK6,Somerset,0.362665042237836,0.00033585846300202856,4,Somerset,population_16_64
TLK63,TLK6,"Bournemouth, Christchurch and Poole",0.2705709412921687,0.0006723892310553793,4,"Bournemouth, Christchurch and Poole",population_16_64
TLK64,TLK6,Dorset,0.22774512166066566,0.0010679937527484646,4,Dorset,population_16_64
TLK71,TLK7,Swindon,0.17724988866470734,0.0012171257514125402,4,Swindon,population_16_64
TLK72,TLK7,Wiltshire,0.3604213665833909,0.0024496082154420408,4,Wiltshire,population_16_64
TLK73,TLK7,Gloucestershire CC,0.4623287447519018,0.0012612321335403669,4,Gloucestershire CC,population_16_64
TLL31,TLL3,Isle of Anglesey,0.09499283963639857,0.0008431045336965087,4,Isle of Anglesey,population_16_64
TLL32,TLL3,Gwynedd,0.17577595089650053,0.002515680898687943,4,Gwynedd,population_16_64
TLL33,TLL3,Conwy and Denbighshire,0.2943711608180657,0.0011303878042811316,4,Conwy and Denbighshire,population_16_64
TLL34,TLL3,Flintshire and Wrexham,0.4348600486490352,0.000717237683464576,4,Flintshire and Wrexham,population_16_64
TLL41,TLL4,Mid Wales,0.2193365426864514,0.0013501948978978874,4,Mid Wales,population_16_64
TLL42,TLL4,South West Wales,0.3356747543408567,0.0024642996893429743,4,South West Wales,population_16_64
TLL43,TLL4,Swansea,0.2842395536314602,0.0052840761485994795,4,Swansea,population_16_64
TLL44,TLL4,Neath Port Talbot,0.1607491493412317,0.0016930903530504764,4,Neath Port Talbot,population_16_64
TLL51,TLL5,Central Valleys and Bridgend,0.2837979851045532,0.0021447445463075,4,Central Valleys and Bridgend,population_16_64
TLL52,TLL5,Cardiff and Vale of Glamorgan,0.34144749738931796,0.004593805544904372,4,Cardiff and Vale of Glamorgan,population_16_64
TLL53,TLL5,Gwent Valleys,0.21256601384847212,0.002506566471931991,4,Gwent Valleys,population_16_64
TLL54,TLL5,Monmouthshire and Newport,0.16218850365765675,0.0003100873751103741,4,Monmouthshire and Newport,population_16_64
TLM01,TLM0,Clackmannanshire and Fife,0.45408083153550394,0.0007162023116320897,4,Clackmannanshire and Fife,population_16_64
TLM02,TLM0,"Perth and Kinross, and Stirling",0.2590662578888068,0.001443779442929631,4,"Perth and Kinross, and Stirling",population_16_64
TLM03,TLM0,Angus and Dundee City,0.2868529105756893,0.0009622863490626964,4,Angus and Dundee City,population_16_64
TLM11,TLM1,East Lothian and Midlothian,0.1831478459264404,0.0006500575973977867,4,East Lothian and Midlothian,population_16_64
TLM12,TLM1,Falkirk,0.14246164504739198,0.002068026208822336,4,Falkirk,population_16_64
TLM13,TLM1,City of Edinburgh,0.5088934490125868,0.0037159192640069776,4,City of Edinburgh,population_16_64
TLM14,TLM1,West Lothian,0.16549706001358092,0.0010114743560852707,4,West Lothian,population_16_64
TLM20,TLM2,Highlands and Islands,1.0,0.0,4,Highlands and Islands,population_16_64
TLM31,TLM3,East Dunbartonshire and West Dunbartonshire,0.11806125396104095,0.0023106477514328165,4,East Dunbartonshire and West Dunbartonshire,population_16_64
TLM32,TLM3,Glasgow City,0.4407634451994539,0.006962397501488387,4,Glasgow City,population_16_64
TLM33,TLM3,"Inverclyde, East Renfrewshire, and Renfrewshire",0.22293758839450661,0.0016222919561680463,4,"Inverclyde, East Renfrewshire, and Renfrewshire",population_16_64
TLM34,TLM3,North Lanarkshire,0.2182377124449986,0.003042261546148995,4,North Lanarkshire,population_16_64
TLM50,TLM5,Aberdeen City and Aberdeenshire,1.0,0.0,4,Aberdeen City and Aberdeenshire,population_16_64
TLM91,TLM9,Scottish Borders,0.13616306489211435,0.0011077949933468196,4,Scottish Borders,population_16_64
TLM92,TLM9,Dumfries and Galloway,0.16864470991725383,0.0009583284128294801,4,Dumfries and Galloway,population_16_64
TLM93,TLM9,North Ayrshire and East Ayrshire,0.14937980716233787,0.000282838253599392,4,North Ayrshire and East Ayrshire,population_16_64
TLM94,TLM9,South Ayrshire,0.1306434055585291,0.0003524578671349412,4,South Ayrshire,population_16_64
TLM95,TLM9,South Lanarkshire,0.4151690124697649,0.0026444287953268863,4,South Lanarkshire,population_16_64
TLN06,TLN0,Belfast,0.19380245469509905,0.0013902313948309917,4,Belfast,population_16_64
TLN07,TLN0,"Armagh City, Banbridge and Craigavon",0.11452548299925183,0.00029546426861835824,4,"Armagh City, Banbridge and Craigavon",population_16_64
TLN08,TLN0,"Newry, Mourne and Down",0.09328231048416058,0.0006037985415308198,4,"Newry, Mourne and Down",population_16_64
TLN09,TLN0,Ards and North Down,0.08212142612380312,0.00012665595071494206,4,Ards and North Down,population_16_64
TLN0A,TLN0,Derry City and Strabane,0.07929723212265682,0.0004074207211163961,4,Derry City and Strabane,population_16_64
TLN0B,TLN0,Mid Ulster,0.07852763344037292,3.802531557107969e-05,4,Mid Ulster,population_16_64
TLN0C,TLN0,Causeway Coast and Glens,0.07226909421510812,0.0004485167534367412,4,Causeway Coast and Glens,population_16_64
TLN0D,TLN0,Antrim and Newtownabbey,0.07717194599118218,0.00029260227089591734,4,Antrim and Newtownabbey,population_16_64
TLN0E,TLN0,Lisburn and Castlereagh,0.07811844900248577,2.7214529782130397e-05,4,Lisburn and Castlereagh,population_16_64
TLN0F,TLN0,Mid and East Antrim,0.07193509595229948,0.0002895286694372982,4,Mid and East Antrim,population_16_64
TLN0G,TLN0,Fermanagh and Omagh,0.05894887497358014,0.00035761328089968877,4,Fermanagh and Omagh,population_16_64
